id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512
AMEE,-0.0055386317,0.007478828,0.05900979,0.03929799,0.03973753,-0.01885,0.024345804,-0.0049548033,-0.019933447,-0.032871343,-0.007762089,-0.048276056,-0.015597216,-0.008737378,-0.006549608,-0.034685243,0.014903201,0.0048620715,-0.07793543,0.036185484,0.02537696,-0.005434513,-0.029257677,-0.020919316,0.05545709,-0.04822851,0.06869651,-0.013744863,-0.041082,-0.02207,0.015457273,-0.0012458609,-0.11648066,-0.053795666,0.020413795,-0.019902777,-0.018510919,0.042115077,0.029151423,-0.01602156,-0.0057840077,-0.042699683,-0.008747723,-0.033829886,0.0040718806,0.051731,-0.018178612,-0.021422278,0.028569601,-0.022977546,-0.047048304,-0.12907214,0.0692361,0.06444572,-0.041199643,0.044247344,-0.036409028,0.049664725,0.050505888,0.03462965,-0.041606557,0.09031839,-0.05645488,-0.058148563,0.017568579,0.10168214,-0.045709345,0.015569003,0.038920578,0.06591798,0.03292995,-0.06578175,-0.06052058,-0.0112523,-0.03238244,0.041014258,0.02434989,0.03358275,0.0239635,0.07573188,-0.035170186,-0.0120733045,0.07565919,-0.019233959,-0.06753916,-0.060678303,0.011184044,-0.0013643493,-0.114285894,-0.0005497163,0.030354636,0.0065324917,-0.020876076,-0.045996986,-0.08472489,-0.07477239,0.031530615,-0.03040933,0.040394414,0.013237345,0.07022483,0.008291575,-0.048797432,-0.00056744163,0.05264325,0.05093902,0.007836052,-0.01407378,0.002149867,0.0046049077,0.08247297,-0.04366142,-0.026250383,-0.012297782,0.011569983,-0.051150426,0.07512153,-0.034755573,-0.068442404,0.030368997,-0.021315958,0.05611197,-0.053783327,-0.046774894,0.057488468,-0.04076645,0.045440875,-0.06257959,-0.0063367654,0.084826924,-0.08235718,-0.06108716,0.05372922,-0.015866658,0.097641684,-0.01776221,-0.057526685,0.06334535,-0.004959787,0.0521639,0.0022297478,-0.10833901,0.036968682,0.036665283,0.07796898,0.0029662948,0.07875502,0.007934287,-0.004362306,-0.031182688,-0.043391485,-0.08141215,0.017772518,-0.10336233,-0.0028086265,0.002339594,0.06041649,0.01781599,0.013635234,-0.034326192,0.083736666,0.0052004787,-0.007903537,0.02227711,-0.045081526,-0.032930676,-0.062338,0.033173017,-0.015142093,0.05115314,0.011498742,0.012244452,0.00032441344,0.090032876,-0.04411319,0.05558654,-0.045620196,0.0034064085,0.0072839144,0.03187638,0.007920221,-0.06833528,-0.031157158,-0.013592795,-0.019988192,0.041556586,-0.01941461,0.08952232,0.007012524,0.0778525,-0.057833225,0.06906373,0.012947732,0.06447587,-0.02690277,0.07868226,0.014068232,-0.04764071,0.05901314,0.04314327,-0.042490914,0.022017471,0.076602295,0.0023746302,-0.045567606,0.010068861,-0.02718571,-0.06490047,0.05852318,0.039546385,0.038068235,-0.060931392,0.049252227,0.025843719,0.009572106,-0.027175257,-0.06669625,0.033567574,0.019482858,-0.015073904,0.07137652,0.029829172,-0.070811905,-0.005437879,-0.054938845,-0.029217128,-0.009203024,0.0033855247,-0.05744781,-0.040981352,-0.0042713247,-0.03755865,-0.018466828,0.0083396165,-0.03969872,0.03165689,0.00097306137,-0.0715052,0.018391415,-0.0038744668,-0.10327768,0.05260858,-0.06483742,0.015830498,0.011960335,0.034582406,-0.089602225,0.004679177,0.031548493,-0.036034986,0.07245182,-0.018054083,0.003202878,0.06532457,-0.037249044,-0.05624771,0.042296052,-0.013486427,-0.07607831,-0.05612432,-0.0086698765,0.010866352,-0.037878208,-0.057805758,0.04758616,-0.003385968,0.0054448918,-0.020916663,0.051240206,-0.05004291,-0.019784357,-0.092649214,0.063976824,0.030080605,-0.0089207655,0.053071257,-0.036032896,-0.073486686,0.07381082,-0.057611525,9.762106e-05,0.044103876,0.007587727,-0.0068391347,-0.020981187,0.024614602,-0.0017185505,0.07311678,0.035304707,0.024698105,0.0020667287,0.034959294,0.09227167,0.0009865268,-0.10598387,-0.023255976,0.019799376,-0.041741043,0.055699397,0.008111366,0.029889759,-0.002868704,-0.024621265,-0.018505441,-0.050119292,0.0012002246,-0.047618046,-0.038197026,-0.046113975,-0.012531759,-0.020221738,-0.10406956,0.0403174,-0.014653456,-0.013639845,-0.019935034,-0.041497175,-0.0051369383,-0.0021982414,-0.018825015,0.004327067,-0.027950259,-0.04274302,-0.035325717,0.006295871,0.063860446,-0.044014737,-0.051913075,-0.022932874,-0.057734758,0.015454757,0.05642416,0.021466939,0.018432641,-0.0021650926,-0.048692346,-0.032170594,-0.022860087,0.0297534,-0.0036602493,0.051259287,0.036387045,-0.0007993241,0.075969666,0.021744015,0.043198388,-0.008951613,0.031037044,-0.017709095,-0.019742582,0.007988752,0.032427393,0.0126082,-0.052293353,0.017149482,-0.004452106,0.008800064,0.035062503,-0.034663085,0.031158403,-0.024940988,0.009123588,0.0048653297,0.05369254,0.031167202,-0.0462598,-0.0447968,0.06549871,0.039072897,-0.029006112,0.10119969,-0.073420964,-0.034264896,0.057643566,0.103721716,-0.11739511,0.032221075,0.0043625156,-0.030843234,-0.039482955,-0.007585186,-0.007773099,-0.00840359,-0.036610447,-0.0005403599,0.083392926,-0.033592936,0.018190406,-0.02291074,0.04731642,0.024328694,-0.014588826,0.031988066,-0.007308641,0.059607722,-0.021362549,-0.046561506,0.033303358,-0.04691031,-0.025313975,-0.079555996,-0.011543473,-0.028730031,0.014101871,0.01830108,-0.026889471,0.021034101,-0.0018025633,0.03282724,0.029313384,-0.03394455,0.106076114,0.0067056715,-0.0074487203,0.039587203,-0.030043036,0.016831156,0.029605594,-0.0050444393,0.08497042,0.019999588,0.104231894,0.036044836,0.020993328,-0.011970977,0.027417997,-0.015238828,-0.03644752,-0.02088903,-0.047920316,0.00877743,-0.0028809314,-0.06228486,-0.05839117,0.0077440785,-0.030485013,-0.032392174,0.023675695,-0.05484322,-0.01605097,-0.0156014515,-0.018317983,-0.06671227,-0.019731902,-0.00037142084,-0.026685746,0.046294704,0.022049053,-0.026248012,-0.005896011,-0.020255238,-0.05598736,-0.046092555,-0.0016803773,0.049688194,0.03825605,0.0019555083,0.049481582,0.01671482,0.0240491,-0.040085766,0.06893614,0.022743683,0.09663955,0.010717524,-0.05455136,0.0040617073,0.0044348743,0.05676758,0.06253546,-0.0012714049,-0.06466782,0.047966212,0.019165391,0.017798336,-0.0068272585,0.038470842,-0.0014357972,-0.019090327,0.068015054,0.038503367,0.0012185557,0.05577064,-0.008745934,-0.018827504,0.05706465,-0.036283847,-0.03781803,-0.025106065,-0.06517027,0.02228568,-0.037659597,-0.0029649462,-0.031616747,-0.06458949,-0.020022724,-0.00717496,0.06407352,0.02757012,-0.01170304,-0.06911766,0.027168395,0.01147903,-0.055033322,0.13673238,0.038027592,0.0016069189,-0.047000624,0.012300517,0.044724725,-0.031118061,0.04645078
AMEE,0.03503486,-0.019500643,0.023048738,0.04075172,0.005188502,-0.015300884,0.0077797575,-0.037415735,0.00079042424,0.005511161,-0.046758145,0.0035209486,-0.004136671,0.016408859,-0.017660342,-0.007893349,-0.045363527,0.0038497646,-0.08119582,0.07090579,0.0063539403,0.018846085,-0.026406799,-0.0027796705,-0.014060555,-0.06601998,0.054799225,-0.0050479174,-0.023965312,0.01684054,0.010237662,0.025789909,-0.056787666,0.00638313,0.018624341,0.039202917,-0.08077984,0.05951514,0.019519476,0.0106135495,-0.0072649987,0.0055349628,-0.061508942,-0.07656527,-0.018067157,0.06711491,0.005999232,-0.030562669,0.041064255,0.03404688,-0.048735876,-0.047890574,0.072880544,0.030404603,0.016485117,0.036081024,0.015352336,0.036015633,0.036821708,-0.005027709,-0.033385437,0.093132466,-0.032451496,0.023277238,0.021357784,0.09312243,-0.039132323,-0.054494984,-0.021321792,-0.014324974,0.0326652,-0.043613095,-0.013776618,-0.07654634,-0.018189896,0.036300156,0.021933617,0.003987306,0.033143446,0.034449484,0.010308685,-0.017179394,0.12282872,0.010912731,-0.091552,-0.06288374,-0.08832212,0.00051986164,-0.09102544,0.01578451,0.020296037,-0.006222016,-0.018783804,0.03359246,-0.06084072,-0.1092487,0.004551062,0.057084538,0.0058442596,-0.0016472973,0.02391759,-0.040966343,-0.03177251,0.018924883,0.087777436,0.053002346,-0.0055921925,-0.0728431,-0.046045892,0.064301975,0.06918285,0.0061500617,-0.019329684,0.015348621,0.019765958,-0.023359755,0.04015078,-0.019697305,-0.06919474,0.007896516,-0.08525521,0.06389088,-0.08309892,-0.005709235,-0.00034787174,-0.0006177979,0.08615403,-0.06410926,-0.053074226,0.103665605,-0.036824483,-0.05000401,0.03732798,-0.013347594,0.016703526,0.025530953,-0.060064126,0.011614421,0.026137842,0.08471173,0.03991802,-0.07821032,0.011092563,0.045072097,0.07175961,-0.008684247,0.06703782,-0.021402895,-0.013072863,-0.084055,0.00067311485,-0.007901399,0.008053998,-0.102416314,0.015534767,-0.0057537826,0.048350208,0.007602116,-0.007659515,-0.011889743,0.03452468,0.01635867,0.010738095,0.034835324,-0.027285937,-0.04986871,-0.11389928,0.012017417,0.013272604,0.04388005,0.005163586,0.0015186873,-0.012074343,0.08004572,0.0013719595,0.018233523,-0.043665122,-0.005103046,0.012129609,-0.007638313,0.043020107,-0.11355262,-0.008617703,-0.05617963,-0.029958786,-0.037610445,0.038513664,0.0404126,0.053071264,0.100982204,-0.044601355,0.03244325,0.04329511,0.059081923,-0.053953152,0.02241358,-0.041233733,-0.04086324,0.07336768,0.021787656,-0.012899082,-0.04044465,0.067495376,0.028607268,-0.03891244,-0.01411692,0.023985483,0.0013202457,0.048688818,0.035957012,0.038213365,-0.012352336,0.081114575,-0.009267279,-0.04385519,0.007914704,-0.05604268,0.058303416,0.077534065,-0.06347756,0.07629609,-4.044375e-05,-0.11075611,-0.030464964,-0.06289917,-0.009636694,-0.009933668,0.08746235,-0.049134597,0.009176985,-0.002058453,0.024865998,-0.030745324,0.0046915505,-0.103306875,-0.032512225,0.003871487,-0.021467187,0.0022880398,-0.04640899,-0.0020067059,0.009973871,-0.07488406,0.017269839,-0.027064975,0.0029361928,-0.045781106,0.052910145,-0.022217201,0.003263439,0.009192822,-0.08227348,-0.027645782,0.061252914,-0.060784556,0.00704244,0.0562184,-0.03796966,-0.017266706,-0.031275652,-0.02198168,-0.05218224,-0.035452537,-0.058156315,0.07250905,-0.006754016,0.047918998,-0.0646293,0.04530402,-0.06351258,-0.0181559,-0.04442346,-0.01309213,0.008904258,0.018174374,0.0857093,-0.020217737,-0.05186551,0.04692524,-0.025899146,-0.032186937,0.030820651,0.009438662,-0.06595687,0.027995985,0.026284274,0.02580929,0.08362385,0.0021764368,0.01287825,0.0019520108,0.06893011,0.06981085,-0.018583575,-0.028580176,-0.021039644,0.014297306,-0.06624662,0.017055545,0.025577897,0.0206161,0.040859453,-0.051927947,-0.09715601,-0.11442429,-0.06478458,0.03310352,-0.03653584,-0.072771266,-0.018453024,-0.033160977,-0.038122434,0.015192872,0.022350963,0.0031033817,-0.008782968,-0.016055215,0.027043486,-0.00014799577,0.016786305,-0.022404525,-0.022181435,-0.046337787,-0.0024832229,0.010652579,0.030149363,-0.02613316,-0.033366155,0.059003852,-0.07006708,0.012600834,-0.0142920725,0.018610984,0.0061013545,-0.0024736347,-0.042909138,-0.05702405,-0.025482692,0.013279391,0.030735662,0.051085275,-0.004926483,0.040951785,0.05882655,0.018136766,0.08158293,-0.019724634,0.025122287,-0.043481506,0.0065841214,0.014100693,0.047492422,-0.026678229,-0.07484572,-0.0055915317,-0.0034189483,0.028008847,-0.03307696,-0.01659712,0.012897342,-0.08294227,0.008113232,0.024267249,0.05904832,0.06764634,-0.044873323,-0.03789022,0.013030944,0.036527034,0.0019598024,0.03574643,-0.023102297,-0.035489555,0.045799006,0.11215185,-0.1381496,0.0144285755,-0.100416765,0.020346787,-0.026812885,-0.030332686,0.023532165,-0.019647518,0.0029594847,-0.007938568,0.024463668,0.02964193,0.021482427,-0.049939442,0.021968154,0.019712035,-0.006711707,-0.008755178,0.092555,0.022300094,-0.03806872,-0.023716854,-0.00082181423,-0.023702519,0.012848668,-0.031737804,-0.05249115,-0.027937392,0.06960317,0.017135167,0.0171562,0.00033438325,-0.018651413,0.050511755,-0.0034261604,0.008843451,0.05298298,0.0034754574,-0.060725782,-0.036380973,0.01403415,-0.034262117,-0.0014874674,0.04755861,0.091628045,0.010968594,0.048037235,0.026712812,0.033462625,0.0050372933,0.04922983,-0.053122144,-0.023087094,-0.0064672534,-0.056007378,0.043693874,0.001506903,-0.021450251,0.01311262,0.10202592,-0.0042806095,0.0065100184,0.032651972,-0.10152225,-0.015130941,-0.04084643,0.024804126,0.019514991,-0.042290308,0.005124277,0.018496906,0.01259931,0.014766343,0.0076415334,-0.012158916,-0.001773791,-0.03667064,-0.06093946,-0.04149547,-0.01720286,0.07230463,-0.03861679,0.061129607,0.004917044,0.037677914,-0.078912966,0.073766634,0.031017108,0.11768369,0.011440735,-0.04147194,-0.06626888,-0.017928047,0.0005332362,0.041883178,-0.03936723,-0.06653208,0.022823278,0.017404186,0.02663571,-0.013542277,-0.020159833,0.0004035534,-0.037462275,0.04616655,-0.0025119197,0.0010706569,0.05748262,-0.041408695,-0.0037375155,-0.00060065323,-0.062342033,-0.08943045,-0.05638175,-0.11786436,0.039188705,-0.009533658,-0.024654606,0.028299842,-0.062219497,0.02284998,-0.03628025,-0.01043695,0.06429591,-0.0029873794,0.0035587435,0.02328538,0.001383661,-0.014202339,0.07117466,-0.018853651,0.022106336,-0.0637637,0.03492043,0.004658905,0.028434558,0.06259137
ANH_DUC,-0.009707283,0.06664354,-0.011293361,-0.02807959,0.008585997,-0.011435082,-0.021729108,-0.08241131,0.051944934,0.04236771,-0.006581164,-0.032753628,0.092715435,-0.08138266,-0.040641654,0.007941686,-0.015703654,0.041300006,0.01547005,-0.03809029,0.04583016,-0.0003109918,-0.017392227,-0.038474016,-0.06238444,-0.01546096,0.017310612,-0.0036637376,-0.02168856,0.02414341,0.009733433,0.007899593,-0.027860014,-0.012664834,-0.027279435,-0.06122463,1.5932588e-05,-0.0171132,-0.040313605,0.05020464,-0.010224085,0.057402115,0.06926777,-0.009533553,0.007461002,0.03802202,0.07351487,0.07775281,0.09964572,0.044090092,-0.015694406,0.014813983,-0.0019898058,-0.036787592,-0.03615697,0.086151846,0.025184803,-0.001466621,0.010174317,-0.037158165,-0.002476327,0.048326157,0.06657186,-0.005696615,0.020057546,-0.06094149,-0.07018161,0.026769357,0.023726124,-0.07691222,0.039027814,-0.05720612,0.024407247,0.033034302,0.07607057,0.0010694129,0.03701334,0.05039838,0.0026780188,-0.039953463,0.0327798,-0.0070787,-0.057659995,0.056250617,0.0055436334,0.045369525,-0.05712996,-0.023032838,-0.056542363,0.0092498595,0.048301667,0.081129245,-0.007986667,-0.08833355,-0.030936917,-0.07487996,-0.02646189,0.012879803,-0.056121532,-0.0027701934,-0.04056571,-0.0139756175,0.049841136,-0.021882543,-0.028206544,0.0048866435,-0.0120904,0.06858464,-0.06530667,-0.0024389378,0.052658163,-0.00216529,-0.0016407596,-0.025600959,0.0010846193,0.009964453,0.06792462,-0.019486155,-0.056296214,0.03712235,-0.04979388,0.07402503,0.027266776,0.031498123,-0.012659624,-0.056366395,-0.059256047,0.0133574745,0.006799642,0.06956069,0.006974405,-0.010803967,-0.03447355,-0.036655895,-0.0005747563,0.10789188,0.023116698,-0.0867774,0.020899253,-0.050057027,0.024557916,-0.026171446,0.03260396,0.028449563,0.022804538,-0.011812327,0.011334867,-0.010851363,0.039229807,-0.0358267,-0.017582903,0.06897565,-0.030374708,-0.05678475,-0.066681996,0.030276615,-0.015146597,-0.0004139481,0.026067184,-0.06581168,0.014792958,-0.05545802,-0.008906401,-0.001831092,-0.008843955,-0.027028939,-0.0027103052,-0.021819485,-0.010558085,0.0018359668,0.03940392,0.05180651,-0.002500778,-0.017116634,-0.03464461,0.036049284,-0.026662631,0.051652387,-0.06780561,-0.05254988,0.010783258,-0.014117423,0.014038223,-0.08331909,-0.035794795,0.029623654,-0.010405574,0.0161006,-0.038279925,-0.013994305,0.04559494,-0.012817713,-0.01798699,-0.037834343,-0.021618811,0.0046537314,-0.02171842,0.07458832,0.029027313,-0.050109632,-0.018158164,0.009502096,-0.03234331,-0.13240018,-0.027156921,0.013854883,-0.05314737,0.0799234,0.01576375,-0.031263776,-0.009212602,-0.039706614,-0.1076726,-0.030469175,0.025098156,-0.020057594,-0.08933177,0.010805805,0.01768532,0.041993335,0.0061076838,0.039933134,0.022184972,-0.0043412037,0.027199753,0.054327317,-0.03236913,0.006522856,-0.06938031,0.055944487,-0.030858811,0.00067002897,-0.0069481772,0.0013391604,-0.024797095,0.040017486,0.06292684,-0.054384086,0.047672886,0.017652314,-0.0016214822,0.054589417,-0.019689094,-0.038360026,0.08104489,-0.07652734,0.04685539,-0.022534503,-0.0147655,-0.016615452,-0.027945546,-0.03294625,0.06107367,-0.013086795,0.0466888,0.02444479,-0.050228562,0.0066236425,0.011251471,0.038775906,-0.04360534,0.066579886,-0.077621035,0.08152309,-0.02732747,0.0018058739,-0.028543837,-0.018074952,-0.04206301,-0.01084068,0.09906032,0.026251964,-0.007564139,0.046405967,-0.05764995,-0.011002776,0.011088789,-0.08641631,-0.10322246,0.047288194,0.014012145,-0.062978216,0.018154494,0.08041017,-0.059805356,-0.059630338,0.08377871,0.05791931,0.020307863,0.03426559,0.059878726,0.020134209,-0.0028643138,0.031050961,-0.07322804,0.11132127,-0.09295841,0.010617637,-0.020836603,-0.04088036,0.07508267,0.04178423,0.018548304,0.032328557,0.05209828,0.009261819,0.0060855807,0.016371192,-0.064544186,-0.008209808,-0.0018806272,-0.024869855,0.03569366,0.038565587,0.06290293,0.018444236,0.051386815,-0.05674354,0.038719263,-0.08297115,-0.012514474,0.032941207,0.04506421,0.034876566,0.009998551,-0.005709086,-0.027046593,-0.02552101,0.07049312,0.048553634,0.040699054,0.06343886,0.06652793,-0.049298782,-0.03214121,0.023476955,-0.023710977,0.06267183,0.039956924,0.009426333,0.01102231,-0.03682815,0.04589881,0.06140398,0.013488524,-0.03547827,-0.038083505,-0.041529343,-0.057313684,0.06033001,0.025142482,0.037086878,-0.030785847,-0.034310192,-0.0018336034,-0.0019923367,-0.063085444,0.011509797,-0.0111478735,-0.007866662,0.024627835,0.085152954,-0.0134727685,-0.031576045,-0.017139811,-0.07915316,-0.022804715,0.0439423,0.004524716,-0.07189386,0.031744033,-0.08722377,-0.06229069,0.037007403,0.04832833,-0.025320472,0.029853482,-0.057504956,-0.026845662,0.053707257,0.039767697,0.020090325,0.053114716,-0.07774178,-0.06657375,0.051509075,0.051142696,0.015537653,-0.084980175,0.02540368,-0.032121886,0.053717673,0.0041668057,0.017662898,-0.0056169988,0.023365043,0.07444534,0.060805563,-0.019493436,0.041753817,-0.00021432817,0.029888514,0.017368885,0.0861588,-0.00716231,-0.027517555,-0.06176042,0.041768998,0.011265651,-0.0090329135,0.04996356,0.019458398,-0.030764095,0.053864818,-0.003852514,-0.019010585,0.06826629,0.001294308,0.009981288,-0.09297792,0.0013764023,0.012600281,-0.0051090573,-0.08506092,-0.026818732,-0.04057663,-0.08286876,0.032057453,0.012833175,-0.023790225,-0.038650848,-0.062245026,-0.017960895,-0.13319896,-0.09798954,-0.011707835,0.0794559,-0.020021932,-0.03291747,0.041001488,0.0035004928,0.012027743,0.018807905,-0.037279297,-0.0092842905,0.05803866,-0.005510945,0.038401484,-0.02314466,0.0077943723,0.036458015,0.046647232,0.017593611,-0.052253615,0.022610128,0.094576254,0.005192723,-0.031440243,0.0039377213,-0.0278377,0.0041052653,0.029610276,-0.034036312,-0.022272404,-0.00051713514,-0.038659513,-0.07690011,-0.05404921,-0.028787404,0.031174226,0.009305243,-0.0027005656,-0.017832834,0.029316673,0.01414723,-0.0012648874,-0.1715107,0.0043413094,-0.051148202,-0.010235432,-0.01980495,0.02912107,-0.0019958548,0.005136219,0.10469569,0.0033595785,-0.011192811,-0.039044544,0.053241592,0.019252202,-0.07099666,-0.0088740615,-0.037614204,-0.053755786,0.089969665,0.026691705,-0.07698166,0.031439673,0.02961612,0.016159756,-0.06635357,-0.03959085,0.029209757,-0.03029096,-0.037387952,-0.020205325,0.0045951316,-0.061979126,0.0150469905,0.010880443,0.012996871,-0.047020953
